id,section,row,column,group,group_index,x_warp,y_warp,x_image,y_image,visible_score,connection_name,connection_type,connection_axis,connection_index,connection_member_count,adjacent_connected_ids
G08,terminal_lower,G,8,,,363.014,505.554,441.856,854.355,91.247,terminal_lower_col_08,vertical_terminal_strip,vertical,1,5,F08;H08
G09,terminal_lower,G,9,,,399.738,505.554,480.493,854.434,101.136,terminal_lower_col_09,vertical_terminal_strip,vertical,1,5,F09;H09
G10,terminal_lower,G,10,,,436.462,505.554,519.025,854.514,102.321,terminal_lower_col_10,vertical_terminal_strip,vertical,1,5,F10;H10
G11,terminal_lower,G,11,,,473.186,505.554,557.452,854.593,120.16,terminal_lower_col_11,vertical_terminal_strip,vertical,1,5,F11;H11
G12,terminal_lower,G,12,,,509.909,505.554,595.775,854.671,122.309,terminal_lower_col_12,vertical_terminal_strip,vertical,1,5,F12;H12
G13,terminal_lower,G,13,,,546.633,505.554,633.995,854.75,125.111,terminal_lower_col_13,vertical_terminal_strip,vertical,1,5,F13;H13
G14,terminal_lower,G,14,,,583.357,505.554,672.111,854.828,134.16,terminal_lower_col_14,vertical_terminal_strip,vertical,1,5,F14;H14
G15,terminal_lower,G,15,,,620.081,505.554,710.123,854.906,148.531,terminal_lower_col_15,vertical_terminal_strip,vertical,1,5,F15;H15
G16,terminal_lower,G,16,,,656.804,505.554,748.034,854.984,150.383,terminal_lower_col_16,vertical_terminal_strip,vertical,1,5,F16;H16
G17,terminal_lower,G,17,,,693.528,505.554,785.842,855.062,151.864,terminal_lower_col_17,vertical_terminal_strip,vertical,1,5,F17;H17
G18,terminal_lower,G,18,,,730.252,505.554,823.549,855.139,152.111,terminal_lower_col_18,vertical_terminal_strip,vertical,1,5,F18;H18
G19,terminal_lower,G,19,,,766.975,505.554,861.154,855.217,152.753,terminal_lower_col_19,vertical_terminal_strip,vertical,1,5,F19;H19
G20,terminal_lower,G,20,,,803.699,505.554,898.659,855.294,141.012,terminal_lower_col_20,vertical_terminal_strip,vertical,1,5,F20;H20
G21,terminal_lower,G,21,,,840.423,505.554,936.063,855.37,153.37,terminal_lower_col_21,vertical_terminal_strip,vertical,1,5,F21;H21
G22,terminal_lower,G,22,,,877.147,505.554,973.367,855.447,134.901,terminal_lower_col_22,vertical_terminal_strip,vertical,1,5,F22;H22
G23,terminal_lower,G,23,,,913.87,505.554,1010.571,855.524,123.63,terminal_lower_col_23,vertical_terminal_strip,vertical,1,5,F23;H23
G24,terminal_lower,G,24,,,950.594,505.554,1047.676,855.6,101.84,terminal_lower_col_24,vertical_terminal_strip,vertical,1,5,F24;H24
G25,terminal_lower,G,25,,,987.318,505.554,1084.682,855.676,103.469,terminal_lower_col_25,vertical_terminal_strip,vertical,1,5,F25;H25
G26,terminal_lower,G,26,,,1024.042,505.554,1121.59,855.752,106.185,terminal_lower_col_26,vertical_terminal_strip,vertical,1,5,F26;H26
G27,terminal_lower,G,27,,,1060.765,505.554,1158.399,855.827,105.728,terminal_lower_col_27,vertical_terminal_strip,vertical,1,5,F27;H27
G28,terminal_lower,G,28,,,1097.489,505.554,1195.111,855.903,119.568,terminal_lower_col_28,vertical_terminal_strip,vertical,1,5,F28;H28
G29,terminal_lower,G,29,,,1134.213,505.554,1231.725,855.978,127.605,terminal_lower_col_29,vertical_terminal_strip,vertical,1,5,F29;H29
G30,terminal_lower,G,30,,,1170.937,505.554,1268.243,856.053,133.173,terminal_lower_col_30,vertical_terminal_strip,vertical,1,5,F30;H30
G31,terminal_lower,G,31,,,1207.66,505.554,1304.664,856.128,135.321,terminal_lower_col_31,vertical_terminal_strip,vertical,1,5,F31;H31
G32,terminal_lower,G,32,,,1244.384,505.554,1340.989,856.203,142.259,terminal_lower_col_32,vertical_terminal_strip,vertical,1,5,F32;H32
G33,terminal_lower,G,33,,,1281.108,505.554,1377.218,856.277,127.42,terminal_lower_col_33,vertical_terminal_strip,vertical,1,5,F33;H33
G34,terminal_lower,G,34,,,1317.831,505.554,1413.352,856.351,137.753,terminal_lower_col_34,vertical_terminal_strip,vertical,1,5,F34;H34
G35,terminal_lower,G,35,,,1354.555,505.554,1449.39,856.425,137.309,terminal_lower_col_35,vertical_terminal_strip,vertical,1,5,F35;H35
G36,terminal_lower,G,36,,,1391.279,505.554,1485.334,856.499,131.877,terminal_lower_col_36,vertical_terminal_strip,vertical,1,5,F36;H36
G37,terminal_lower,G,37,,,1428.003,505.554,1521.184,856.573,112.346,terminal_lower_col_37,vertical_terminal_strip,vertical,1,5,F37;H37
G38,terminal_lower,G,38,,,1464.726,505.554,1556.94,856.646,107.79,terminal_lower_col_38,vertical_terminal_strip,vertical,1,5,F38;H38
G39,terminal_lower,G,39,,,1501.45,505.554,1592.602,856.72,18.654,terminal_lower_col_39,vertical_terminal_strip,vertical,1,5,F39;H39
G40,terminal_lower,G,40,,,1538.174,505.554,1628.171,856.793,99.691,terminal_lower_col_40,vertical_terminal_strip,vertical,1,5,F40;H40
G41,terminal_lower,G,41,,,1574.898,505.554,1663.648,856.866,104.951,terminal_lower_col_41,vertical_terminal_strip,vertical,1,5,F41;H41
G42,terminal_lower,G,42,,,1611.621,505.554,1699.031,856.938,89.531,terminal_lower_col_42,vertical_terminal_strip,vertical,1,5,F42;H42
G43,terminal_lower,G,43,,,1648.345,505.554,1734.323,857.011,91.877,terminal_lower_col_43,vertical_terminal_strip,vertical,1,5,F43;H43
G44,terminal_lower,G,44,,,1685.069,505.554,1769.523,857.083,78.556,terminal_lower_col_44,vertical_terminal_strip,vertical,1,5,F44;H44
G45,terminal_lower,G,45,,,1721.793,505.554,1804.632,857.155,83.0,terminal_lower_col_45,vertical_terminal_strip,vertical,1,5,F45;H45
G46,terminal_lower,G,46,,,1758.516,505.554,1839.65,857.227,72.321,terminal_lower_col_46,vertical_terminal_strip,vertical,1,5,F46;H46
G47,terminal_lower,G,47,,,1795.24,505.554,1874.577,857.299,67.815,terminal_lower_col_47,vertical_terminal_strip,vertical,1,5,F47;H47
G48,terminal_lower,G,48,,,1831.964,505.554,1909.413,857.371,71.914,terminal_lower_col_48,vertical_terminal_strip,vertical,1,5,F48;H48
G49,terminal_lower,G,49,,,1868.687,505.554,1944.16,857.442,86.321,terminal_lower_col_49,vertical_terminal_strip,vertical,1,5,F49;H49
G50,terminal_lower,G,50,,,1905.411,505.554,1978.817,857.513,46.852,terminal_lower_col_50,vertical_terminal_strip,vertical,1,5,F50;H50
G51,terminal_lower,G,51,,,1942.135,505.554,2013.385,857.584,48.852,terminal_lower_col_51,vertical_terminal_strip,vertical,1,5,F51;H51
G52,terminal_lower,G,52,,,1978.859,505.554,2047.864,857.655,50.63,terminal_lower_col_52,vertical_terminal_strip,vertical,1,5,F52;H52
G53,terminal_lower,G,53,,,2015.582,505.554,2082.254,857.726,52.407,terminal_lower_col_53,vertical_terminal_strip,vertical,1,5,F53;H53
G54,terminal_lower,G,54,,,2052.306,505.554,2116.556,857.796,44.691,terminal_lower_col_54,vertical_terminal_strip,vertical,1,5,F54;H54
G55,terminal_lower,G,55,,,2089.03,505.554,2150.771,857.867,38.568,terminal_lower_col_55,vertical_terminal_strip,vertical,1,5,F55;H55
G56,terminal_lower,G,56,,,2125.754,505.554,2184.897,857.937,38.506,terminal_lower_col_56,vertical_terminal_strip,vertical,1,5,F56;H56
G57,terminal_lower,G,57,,,2162.477,505.554,2218.937,858.007,35.025,terminal_lower_col_57,vertical_terminal_strip,vertical,1,5,F57;H57
G58,terminal_lower,G,58,,,2199.201,505.554,2252.889,858.076,30.827,terminal_lower_col_58,vertical_terminal_strip,vertical,1,5,F58;H58
G59,terminal_lower,G,59,,,2235.925,505.554,2286.755,858.146,29.136,terminal_lower_col_59,vertical_terminal_strip,vertical,1,5,F59;H59
G60,terminal_lower,G,60,,,2272.649,505.554,2320.535,858.215,28.519,terminal_lower_col_60,vertical_terminal_strip,vertical,1,5,F60;H60
G61,terminal_lower,G,61,,,2309.372,505.554,2354.229,858.285,24.63,terminal_lower_col_61,vertical_terminal_strip,vertical,1,5,F61;H61
G62,terminal_lower,G,62,,,2346.096,505.554,2387.837,858.354,17.074,terminal_lower_col_62,vertical_terminal_strip,vertical,1,5,F62;H62
H00,terminal_lower,H,0,,,69.225,543.72,129.173,891.692,40.148,terminal_lower_col_00,vertical_terminal_strip,vertical,2,5,G00;I00
H01,terminal_lower,H,1,,,105.948,543.72,168.646,891.721,47.309,terminal_lower_col_01,vertical_terminal_strip,vertical,2,5,G01;I01
H02,terminal_lower,H,2,,,142.672,543.72,208.011,891.75,50.111,terminal_lower_col_02,vertical_terminal_strip,vertical,2,5,G02;I02
H03,terminal_lower,H,3,,,179.396,543.72,247.268,891.779,60.926,terminal_lower_col_03,vertical_terminal_strip,vertical,2,5,G03;I03
H04,terminal_lower,H,4,,,216.119,543.72,286.417,891.807,70.901,terminal_lower_col_04,vertical_terminal_strip,vertical,2,5,G04;I04
H05,terminal_lower,H,5,,,252.843,543.72,325.459,891.836,72.914,terminal_lower_col_05,vertical_terminal_strip,vertical,2,5,G05;I05
H06,terminal_lower,H,6,,,289.567,543.72,364.394,891.864,88.543,terminal_lower_col_06,vertical_terminal_strip,vertical,2,5,G06;I06
H07,terminal_lower,H,7,,,326.291,543.72,403.223,891.893,94.778,terminal_lower_col_07,vertical_terminal_strip,vertical,2,5,G07;I07
H08,terminal_lower,H,8,,,363.014,543.72,441.946,891.921,95.309,terminal_lower_col_08,vertical_terminal_strip,vertical,2,5,G08;I08
H09,terminal_lower,H,9,,,399.738,543.72,480.564,891.949,99.062,terminal_lower_col_09,vertical_terminal_strip,vertical,2,5,G09;I09
H10,terminal_lower,H,10,,,436.462,543.72,519.077,891.977,103.741,terminal_lower_col_10,vertical_terminal_strip,vertical,2,5,G10;I10
H11,terminal_lower,H,11,,,473.186,543.72,557.485,892.005,117.309,terminal_lower_col_11,vertical_terminal_strip,vertical,2,5,G11;I11
H12,terminal_lower,H,12,,,509.909,543.72,595.789,892.033,125.815,terminal_lower_col_12,vertical_terminal_strip,vertical,2,5,G12;I12
H13,terminal_lower,H,13,,,546.633,543.72,633.99,892.061,123.086,terminal_lower_col_13,vertical_terminal_strip,vertical,2,5,G13;I13
H14,terminal_lower,H,14,,,583.357,543.72,672.087,892.089,131.025,terminal_lower_col_14,vertical_terminal_strip,vertical,2,5,G14;I14
H15,terminal_lower,H,15,,,620.081,543.72,710.081,892.117,141.235,terminal_lower_col_15,vertical_terminal_strip,vertical,2,5,G15;I15
H16,terminal_lower,H,16,,,656.804,543.72,747.973,892.145,135.185,terminal_lower_col_16,vertical_terminal_strip,vertical,2,5,G16;I16
H17,terminal_lower,H,17,,,693.528,543.72,785.763,892.172,140.198,terminal_lower_col_17,vertical_terminal_strip,vertical,2,5,G17;I17
H18,terminal_lower,H,18,,,730.252,543.72,823.451,892.2,152.79,terminal_lower_col_18,vertical_terminal_strip,vertical,2,5,G18;I18
H19,terminal_lower,H,19,,,766.975,543.72,861.038,892.227,160.111,terminal_lower_col_19,vertical_terminal_strip,vertical,2,5,G19;I19
H20,terminal_lower,H,20,,,803.699,543.72,898.525,892.255,146.654,terminal_lower_col_20,vertical_terminal_strip,vertical,2,5,G20;I20
H21,terminal_lower,H,21,,,840.423,543.72,935.911,892.282,153.37,terminal_lower_col_21,vertical_terminal_strip,vertical,2,5,G21;I21
H22,terminal_lower,H,22,,,877.147,543.72,973.197,892.309,134.728,terminal_lower_col_22,vertical_terminal_strip,vertical,2,5,G22;I22
H23,terminal_lower,H,23,,,913.87,543.72,1010.383,892.336,125.556,terminal_lower_col_23,vertical_terminal_strip,vertical,2,5,G23;I23
H24,terminal_lower,H,24,,,950.594,543.72,1047.47,892.364,126.247,terminal_lower_col_24,vertical_terminal_strip,vertical,2,5,G24;I24
H25,terminal_lower,H,25,,,987.318,543.72,1084.459,892.391,117.617,terminal_lower_col_25,vertical_terminal_strip,vertical,2,5,G25;I25
H26,terminal_lower,H,26,,,1024.042,543.72,1121.349,892.418,119.617,terminal_lower_col_26,vertical_terminal_strip,vertical,2,5,G26;I26
H27,terminal_lower,H,27,,,1060.765,543.72,1158.141,892.445,122.901,terminal_lower_col_27,vertical_terminal_strip,vertical,2,5,G27;I27
H28,terminal_lower,H,28,,,1097.489,543.72,1194.835,892.471,129.975,terminal_lower_col_28,vertical_terminal_strip,vertical,2,5,G28;I28
H29,terminal_lower,H,29,,,1134.213,543.72,1231.432,892.498,134.679,terminal_lower_col_29,vertical_terminal_strip,vertical,2,5,G29;I29
H30,terminal_lower,H,30,,,1170.937,543.72,1267.933,892.525,130.963,terminal_lower_col_30,vertical_terminal_strip,vertical,2,5,G30;I30
H31,terminal_lower,H,31,,,1207.66,543.72,1304.337,892.551,118.506,terminal_lower_col_31,vertical_terminal_strip,vertical,2,5,G31;I31
H32,terminal_lower,H,32,,,1244.384,543.72,1340.645,892.578,118.321,terminal_lower_col_32,vertical_terminal_strip,vertical,2,5,G32;I32
H33,terminal_lower,H,33,,,1281.108,543.72,1376.857,892.604,134.975,terminal_lower_col_33,vertical_terminal_strip,vertical,2,5,G33;I33
H34,terminal_lower,H,34,,,1317.831,543.72,1412.974,892.631,105.951,terminal_lower_col_34,vertical_terminal_strip,vertical,2,5,G34;I34
H35,terminal_lower,H,35,,,1354.555,543.72,1448.996,892.657,128.296,terminal_lower_col_35,vertical_terminal_strip,vertical,2,5,G35;I35
H36,terminal_lower,H,36,,,1391.279,543.72,1484.923,892.683,127.988,terminal_lower_col_36,vertical_terminal_strip,vertical,2,5,G36;I36
H37,terminal_lower,H,37,,,1428.003,543.72,1520.756,892.71,112.025,terminal_lower_col_37,vertical_terminal_strip,vertical,2,5,G37;I37
H38,terminal_lower,H,38,,,1464.726,543.72,1556.496,892.736,76.198,terminal_lower_col_38,vertical_terminal_strip,vertical,2,5,G38;I38
H39,terminal_lower,H,39,,,1501.45,543.72,1592.141,892.762,110.802,terminal_lower_col_39,vertical_terminal_strip,vertical,2,5,G39;I39
H40,terminal_lower,H,40,,,1538.174,543.72,1627.694,892.788,106.889,terminal_lower_col_40,vertical_terminal_strip,vertical,2,5,G40;I40
H41,terminal_lower,H,41,,,1574.898,543.72,1663.154,892.814,92.37,terminal_lower_col_41,vertical_terminal_strip,vertical,2,5,G41;I41
H42,terminal_lower,H,42,,,1611.621,543.72,1698.522,892.84,81.519,terminal_lower_col_42,vertical_terminal_strip,vertical,2,5,G42;I42
H43,terminal_lower,H,43,,,1648.345,543.72,1733.798,892.865,94.444,terminal_lower_col_43,vertical_terminal_strip,vertical,2,5,G43;I43
H44,terminal_lower,H,44,,,1685.069,543.72,1768.982,892.891,73.247,terminal_lower_col_44,vertical_terminal_strip,vertical,2,5,G44;I44
H45,terminal_lower,H,45,,,1721.793,543.72,1804.075,892.917,74.938,terminal_lower_col_45,vertical_terminal_strip,vertical,2,5,G45;I45
H46,terminal_lower,H,46,,,1758.516,543.72,1839.077,892.942,63.469,terminal_lower_col_46,vertical_terminal_strip,vertical,2,5,G46;I46
H47,terminal_lower,H,47,,,1795.24,543.72,1873.988,892.968,62.049,terminal_lower_col_47,vertical_terminal_strip,vertical,2,5,G47;I47
H48,terminal_lower,H,48,,,1831.964,543.72,1908.809,892.993,55.296,terminal_lower_col_48,vertical_terminal_strip,vertical,2,5,G48;I48
H49,terminal_lower,H,49,,,1868.687,543.72,1943.54,893.019,51.864,terminal_lower_col_49,vertical_terminal_strip,vertical,2,5,G49;I49
H50,terminal_lower,H,50,,,1905.411,543.72,1978.182,893.044,53.37,terminal_lower_col_50,vertical_terminal_strip,vertical,2,5,G50;I50
H51,terminal_lower,H,51,,,1942.135,543.72,2012.734,893.069,47.642,terminal_lower_col_51,vertical_terminal_strip,vertical,2,5,G51;I51
H52,terminal_lower,H,52,,,1978.859,543.72,2047.198,893.094,47.877,terminal_lower_col_52,vertical_terminal_strip,vertical,2,5,G52;I52
H53,terminal_lower,H,53,,,2015.582,543.72,2081.573,893.12,41.099,terminal_lower_col_53,vertical_terminal_strip,vertical,2,5,G53;I53
H54,terminal_lower,H,54,,,2052.306,543.72,2115.86,893.145,39.173,terminal_lower_col_54,vertical_terminal_strip,vertical,2,5,G54;I54
H55,terminal_lower,H,55,,,2089.03,543.72,2150.059,893.17,36.383,terminal_lower_col_55,vertical_terminal_strip,vertical,2,5,G55;I55
H56,terminal_lower,H,56,,,2125.754,543.72,2184.171,893.195,37.543,terminal_lower_col_56,vertical_terminal_strip,vertical,2,5,G56;I56
H57,terminal_lower,H,57,,,2162.477,543.72,2218.196,893.22,33.272,terminal_lower_col_57,vertical_terminal_strip,vertical,2,5,G57;I57
H58,terminal_lower,H,58,,,2199.201,543.72,2252.133,893.244,31.605,terminal_lower_col_58,vertical_terminal_strip,vertical,2,5,G58;I58
H59,terminal_lower,H,59,,,2235.925,543.72,2285.984,893.269,32.235,terminal_lower_col_59,vertical_terminal_strip,vertical,2,5,G59;I59
H60,terminal_lower,H,60,,,2272.649,543.72,2319.75,893.294,25.852,terminal_lower_col_60,vertical_terminal_strip,vertical,2,5,G60;I60
H61,terminal_lower,H,61,,,2309.372,543.72,2353.429,893.318,23.704,terminal_lower_col_61,vertical_terminal_strip,vertical,2,5,G61;I61
H62,terminal_lower,H,62,,,2346.096,543.72,2387.023,893.343,16.37,terminal_lower_col_62,vertical_terminal_strip,vertical,2,5,G62;I62
I00,terminal_lower,I,0,,,69.225,581.886,129.421,929.635,36.111,terminal_lower_col_00,vertical_terminal_strip,vertical,3,5,H00;J00
I01,terminal_lower,I,1,,,105.948,581.886,168.874,929.611,44.185,terminal_lower_col_01,vertical_terminal_strip,vertical,3,5,H01;J01
I02,terminal_lower,I,2,,,142.672,581.886,208.219,929.588,48.716,terminal_lower_col_02,vertical_terminal_strip,vertical,3,5,H02;J02
I03,terminal_lower,I,3,,,179.396,581.886,247.456,929.565,55.012,terminal_lower_col_03,vertical_terminal_strip,vertical,3,5,H03;J03
I04,terminal_lower,I,4,,,216.119,581.886,286.585,929.542,64.469,terminal_lower_col_04,vertical_terminal_strip,vertical,3,5,H04;J04
I05,terminal_lower,I,5,,,252.843,581.886,325.607,929.518,64.284,terminal_lower_col_05,vertical_terminal_strip,vertical,3,5,H05;J05
I06,terminal_lower,I,6,,,289.567,581.886,364.523,929.495,81.272,terminal_lower_col_06,vertical_terminal_strip,vertical,3,5,H06;J06
I07,terminal_lower,I,7,,,326.291,581.886,403.332,929.473,78.827,terminal_lower_col_07,vertical_terminal_strip,vertical,3,5,H07;J07
I08,terminal_lower,I,8,,,363.014,581.886,442.036,929.45,87.16,terminal_lower_col_08,vertical_terminal_strip,vertical,3,5,H08;J08
I09,terminal_lower,I,9,,,399.738,581.886,480.635,929.427,97.148,terminal_lower_col_09,vertical_terminal_strip,vertical,3,5,H09;J09
I10,terminal_lower,I,10,,,436.462,581.886,519.128,929.404,102.654,terminal_lower_col_10,vertical_terminal_strip,vertical,3,5,H10;J10
I11,terminal_lower,I,11,,,473.186,581.886,557.518,929.381,111.148,terminal_lower_col_11,vertical_terminal_strip,vertical,3,5,H11;J11
I12,terminal_lower,I,12,,,509.909,581.886,595.803,929.359,126.802,terminal_lower_col_12,vertical_terminal_strip,vertical,3,5,H12;J12
I13,terminal_lower,I,13,,,546.633,581.886,633.984,929.336,114.346,terminal_lower_col_13,vertical_terminal_strip,vertical,3,5,H13;J13
I14,terminal_lower,I,14,,,583.357,581.886,672.063,929.314,132.481,terminal_lower_col_14,vertical_terminal_strip,vertical,3,5,H14;J14
I15,terminal_lower,I,15,,,620.081,581.886,710.039,929.291,140.16,terminal_lower_col_15,vertical_terminal_strip,vertical,3,5,H15;J15
I16,terminal_lower,I,16,,,656.804,581.886,747.912,929.269,152.531,terminal_lower_col_16,vertical_terminal_strip,vertical,3,5,H16;J16
I17,terminal_lower,I,17,,,693.528,581.886,785.684,929.246,146.864,terminal_lower_col_17,vertical_terminal_strip,vertical,3,5,H17;J17
I18,terminal_lower,I,18,,,730.252,581.886,823.354,929.224,157.086,terminal_lower_col_18,vertical_terminal_strip,vertical,3,5,H18;J18
I19,terminal_lower,I,19,,,766.975,581.886,860.923,929.202,158.074,terminal_lower_col_19,vertical_terminal_strip,vertical,3,5,H19;J19
I20,terminal_lower,I,20,,,803.699,581.886,898.391,929.18,151.531,terminal_lower_col_20,vertical_terminal_strip,vertical,3,5,H20;J20
I21,terminal_lower,I,21,,,840.423,581.886,935.759,929.158,153.086,terminal_lower_col_21,vertical_terminal_strip,vertical,3,5,H21;J21
I22,terminal_lower,I,22,,,877.147,581.886,973.027,929.136,136.593,terminal_lower_col_22,vertical_terminal_strip,vertical,3,5,H22;J22
I23,terminal_lower,I,23,,,913.87,581.886,1010.195,929.114,124.111,terminal_lower_col_23,vertical_terminal_strip,vertical,3,5,H23;J23
I24,terminal_lower,I,24,,,950.594,581.886,1047.265,929.092,112.185,terminal_lower_col_24,vertical_terminal_strip,vertical,3,5,H24;J24
I25,terminal_lower,I,25,,,987.318,581.886,1084.236,929.07,122.123,terminal_lower_col_25,vertical_terminal_strip,vertical,3,5,H25;J25
I26,terminal_lower,I,26,,,1024.042,581.886,1121.108,929.048,88.0,terminal_lower_col_26,vertical_terminal_strip,vertical,3,5,H26;J26
I27,terminal_lower,I,27,,,1060.765,581.886,1157.883,929.026,50.16,terminal_lower_col_27,vertical_terminal_strip,vertical,3,5,H27;J27
I28,terminal_lower,I,28,,,1097.489,581.886,1194.56,929.005,84.654,terminal_lower_col_28,vertical_terminal_strip,vertical,3,5,H28;J28
I29,terminal_lower,I,29,,,1134.213,581.886,1231.14,928.983,118.457,terminal_lower_col_29,vertical_terminal_strip,vertical,3,5,H29;J29
I30,terminal_lower,I,30,,,1170.937,581.886,1267.623,928.961,114.951,terminal_lower_col_30,vertical_terminal_strip,vertical,3,5,H30;J30
I31,terminal_lower,I,31,,,1207.66,581.886,1304.01,928.94,122.741,terminal_lower_col_31,vertical_terminal_strip,vertical,3,5,H31;J31
I32,terminal_lower,I,32,,,1244.384,581.886,1340.301,928.919,129.235,terminal_lower_col_32,vertical_terminal_strip,vertical,3,5,H32;J32
I33,terminal_lower,I,33,,,1281.108,581.886,1376.496,928.897,126.148,terminal_lower_col_33,vertical_terminal_strip,vertical,3,5,H33;J33
I34,terminal_lower,I,34,,,1317.831,581.886,1412.596,928.876,130.543,terminal_lower_col_34,vertical_terminal_strip,vertical,3,5,H34;J34
I35,terminal_lower,I,35,,,1354.555,581.886,1448.601,928.854,132.296,terminal_lower_col_35,vertical_terminal_strip,vertical,3,5,H35;J35
I36,terminal_lower,I,36,,,1391.279,581.886,1484.512,928.833,123.222,terminal_lower_col_36,vertical_terminal_strip,vertical,3,5,H36;J36
I37,terminal_lower,I,37,,,1428.003,581.886,1520.329,928.812,125.0,terminal_lower_col_37,vertical_terminal_strip,vertical,3,5,H37;J37
I38,terminal_lower,I,38,,,1464.726,581.886,1556.052,928.791,102.309,terminal_lower_col_38,vertical_terminal_strip,vertical,3,5,H38;J38
I39,terminal_lower,I,39,,,1501.45,581.886,1591.681,928.77,103.111,terminal_lower_col_39,vertical_terminal_strip,vertical,3,5,H39;J39
I40,terminal_lower,I,40,,,1538.174,581.886,1627.218,928.749,103.123,terminal_lower_col_40,vertical_terminal_strip,vertical,3,5,H40;J40
I41,terminal_lower,I,41,,,1574.898,581.886,1662.661,928.728,87.0,terminal_lower_col_41,vertical_terminal_strip,vertical,3,5,H41;J41
I42,terminal_lower,I,42,,,1611.621,581.886,1698.013,928.707,78.988,terminal_lower_col_42,vertical_terminal_strip,vertical,3,5,H42;J42
I43,terminal_lower,I,43,,,1648.345,581.886,1733.273,928.686,94.975,terminal_lower_col_43,vertical_terminal_strip,vertical,3,5,H43;J43
I44,terminal_lower,I,44,,,1685.069,581.886,1768.441,928.665,74.21,terminal_lower_col_44,vertical_terminal_strip,vertical,3,5,H44;J44
I45,terminal_lower,I,45,,,1721.793,581.886,1803.518,928.645,77.84,terminal_lower_col_45,vertical_terminal_strip,vertical,3,5,H45;J45
I46,terminal_lower,I,46,,,1758.516,581.886,1838.504,928.624,68.58,terminal_lower_col_46,vertical_terminal_strip,vertical,3,5,H46;J46
I47,terminal_lower,I,47,,,1795.24,581.886,1873.4,928.603,61.691,terminal_lower_col_47,vertical_terminal_strip,vertical,3,5,H47;J47
I48,terminal_lower,I,48,,,1831.964,581.886,1908.205,928.583,63.704,terminal_lower_col_48,vertical_terminal_strip,vertical,3,5,H48;J48
I49,terminal_lower,I,49,,,1868.687,581.886,1942.921,928.562,59.901,terminal_lower_col_49,vertical_terminal_strip,vertical,3,5,H49;J49
I50,terminal_lower,I,50,,,1905.411,581.886,1977.547,928.542,58.444,terminal_lower_col_50,vertical_terminal_strip,vertical,3,5,H50;J50
I51,terminal_lower,I,51,,,1942.135,581.886,2012.084,928.521,51.469,terminal_lower_col_51,vertical_terminal_strip,vertical,3,5,H51;J51
I52,terminal_lower,I,52,,,1978.859,581.886,2046.533,928.501,42.605,terminal_lower_col_52,vertical_terminal_strip,vertical,3,5,H52;J52
I53,terminal_lower,I,53,,,2015.582,581.886,2080.893,928.481,51.852,terminal_lower_col_53,vertical_terminal_strip,vertical,3,5,H53;J53
I54,terminal_lower,I,54,,,2052.306,581.886,2115.165,928.46,43.605,terminal_lower_col_54,vertical_terminal_strip,vertical,3,5,H54;J54
I55,terminal_lower,I,55,,,2089.03,581.886,2149.348,928.44,39.21,terminal_lower_col_55,vertical_terminal_strip,vertical,3,5,H55;J55
I56,terminal_lower,I,56,,,2125.754,581.886,2183.445,928.42,28.815,terminal_lower_col_56,vertical_terminal_strip,vertical,3,5,H56;J56
I57,terminal_lower,I,57,,,2162.477,581.886,2217.455,928.4,31.543,terminal_lower_col_57,vertical_terminal_strip,vertical,3,5,H57;J57
I58,terminal_lower,I,58,,,2199.201,581.886,2251.378,928.38,29.975,terminal_lower_col_58,vertical_terminal_strip,vertical,3,5,H58;J58
I59,terminal_lower,I,59,,,2235.925,581.886,2285.215,928.36,29.469,terminal_lower_col_59,vertical_terminal_strip,vertical,3,5,H59;J59
I60,terminal_lower,I,60,,,2272.649,581.886,2318.965,928.34,24.21,terminal_lower_col_60,vertical_terminal_strip,vertical,3,5,H60;J60
I61,terminal_lower,I,61,,,2309.372,581.886,2352.63,928.32,20.605,terminal_lower_col_61,vertical_terminal_strip,vertical,3,5,H61;J61
I62,terminal_lower,I,62,,,2346.096,581.886,2386.209,928.3,13.148,terminal_lower_col_62,vertical_terminal_strip,vertical,3,5,H62;J62
J00,terminal_lower,J,0,,,69.225,620.051,129.669,967.539,30.951,terminal_lower_col_00,vertical_terminal_strip,vertical,4,5,I00
J01,terminal_lower,J,1,,,105.948,620.051,169.101,967.463,37.358,terminal_lower_col_01,vertical_terminal_strip,vertical,4,5,I01
J02,terminal_lower,J,2,,,142.672,620.051,208.426,967.388,43.84,terminal_lower_col_02,vertical_terminal_strip,vertical,4,5,I02
J03,terminal_lower,J,3,,,179.396,620.051,247.643,967.313,50.173,terminal_lower_col_03,vertical_terminal_strip,vertical,4,5,I03
J04,terminal_lower,J,4,,,216.119,620.051,286.753,967.238,59.395,terminal_lower_col_04,vertical_terminal_strip,vertical,4,5,I04
J05,terminal_lower,J,5,,,252.843,620.051,325.755,967.164,65.198,terminal_lower_col_05,vertical_terminal_strip,vertical,4,5,I05
J06,terminal_lower,J,6,,,289.567,620.051,364.651,967.089,84.309,terminal_lower_col_06,vertical_terminal_strip,vertical,4,5,I06
J07,terminal_lower,J,7,,,326.291,620.051,403.442,967.015,82.827,terminal_lower_col_07,vertical_terminal_strip,vertical,4,5,I07
J08,terminal_lower,J,8,,,363.014,620.051,442.126,966.941,82.309,terminal_lower_col_08,vertical_terminal_strip,vertical,4,5,I08
